assembly_key	original_fasta	total_bp	gc_percent	n_contigs	contig_n50	longest_contig	n_bases
GCA_032204625.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032204625.1.fna	5341427	50.3203	190	142859	665908	0
GCA_032204645.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032204645.1.fna	5418176	50.2907	195	160337	374742	0
GCA_032204805.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032204805.1.fna	5488053	50.212	206	160337	377391	0
GCA_032205705.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032205705.1.fna	5413084	50.2918	161	145415	374738	0
GCA_032593695.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032593695.1.fna	5387429	50.2909	189	148116	613176	0
GCA_032593775.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032593775.2.fna	5373333	50.2337	204	147330	640539	0
GCA_032593855.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032593855.2.fna	5356744	50.2227	207	181013	611484	0
GCA_032593915.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032593915.1.fna	5408713	50.3011	153	148117	374757	0
GCA_032619035.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032619035.1.fna	5329641	50.2759	156	160336	506014	0
GCA_032619055.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032619055.1.fna	5343489	50.3314	212	136141	375378	0
GCA_032619085.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032619085.1.fna	5339664	50.2984	171	160334	373977	0
GCA_032638205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032638205.1.fna	5328683	50.2736	153	149708	663265	0
GCA_032638225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032638225.1.fna	5331319	50.2768	156	148117	663288	0
GCA_032638325.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032638325.1.fna	5327311	50.2753	157	148293	441396	0
GCA_032638345.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032638345.1.fna	5316636	50.2736	157	148116	663261	0
GCA_032638385.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032638385.1.fna	5318681	50.2714	149	148329	663265	0
GCA_032639105.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032639105.2.fna	5436390	50.202	208	147330	612908	0
GCA_032639145.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032639145.2.fna	5375106	50.2408	204	147330	613780	0
GCA_032865615.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032865615.1.fna	5408897	50.2962	165	149705	374738	0
GCA_032865635.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032865635.1.fna	5343521	50.3199	205	142859	665908	0
GCA_032894125.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032894125.1.fna	5442060	50.3027	153	149655	374763	0
GCA_032894465.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032894465.1.fna	5416078	50.2853	153	145327	374757	0
GCA_032997125.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032997125.1.fna	5370468	50.2373	196	143819	612656	0
GCA_032997185.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032997185.1.fna	5343003	50.3172	188	142859	665908	0
GCA_032997265.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_032997265.1.fna	5426054	50.2968	169	149655	374738	0
GCA_033702015.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033702015.1.fna	5339612	50.3303	215	113781	374739	0
GCA_033702055.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033702055.1.fna	5286065	50.3106	199	110219	341726	0
GCA_033702075.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033702075.1.fna	5280376	50.2721	174	160334	376843	0
GCA_033702115.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033702115.1.fna	5322936	50.3579	193	129106	355682	0
GCA_033702135.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033702135.1.fna	5321294	50.3259	196	124224	354488	0
GCA_033769615.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033769615.1.fna	5363769	50.3194	192	113853	374739	0
GCA_033769635.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033769635.1.fna	5378009	50.3378	164	136039	356103	0
GCA_033769655.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033769655.2.fna	5372829	50.258	204	149005	674001	0
GCA_033769675.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033769675.1.fna	5300076	50.3312	172	149025	524227	0
GCA_033769735.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033769735.1.fna	5375161	50.2385	184	115371	613632	0
GCA_033769795.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033769795.2.fna	5381022	50.3015	228	111383	222406	0
GCA_033769815.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033769815.1.fna	5384029	50.2979	166	150286	505750	0
GCA_033769855.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033769855.2.fna	5387854	50.2579	199	149093	391648	0
GCA_033770535.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033770535.2.fna	5482120	50.306	171	136043	314270	0
GCA_033770555.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033770555.1.fna	5335286	50.3155	190	114033	374735	0
GCA_033770615.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033770615.1.fna	5289422	50.2817	151	150381	503176	0
GCA_033770635.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033770635.2.fna	5366144	50.2544	182	188306	674218	0
GCA_033770655.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033770655.1.fna	5248091	50.2679	160	145405	568829	0
GCA_033770675.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033770675.2.fna	5388651	50.2395	192	188305	613687	0
GCA_033770715.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_033770715.1.fna	5362090	50.2861	158	150286	505014	0
GCA_036422915.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_036422915.1.fna	5467938	50.3229	162	188530	616036	0
GCA_037903185.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_037903185.1.fna	5447884	50.3129	161	181681	616093	0
GCA_041313025.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_041313025.1.fna	5377924	50.2857	183	158307	360321	0
GCA_042158085.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158085.1.fna	5461329	50.1832	215	146688	613654	0
GCA_042158105.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158105.1.fna	5565343	50.2734	205	128256	358780	0
GCA_042158125.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158125.1.fna	5580493	50.2782	191	128256	358780	0
GCA_042158145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158145.1.fna	5425135	50.2698	184	124147	614451	0
GCA_042158165.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158165.1.fna	5577517	50.2759	192	140738	366477	0
GCA_042158185.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158185.1.fna	5481690	50.1947	194	146688	613654	0
GCA_042158195.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158195.1.fna	5473237	50.1873	207	146688	613654	0
GCA_042158225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158225.1.fna	5414036	50.2476	157	187929	612007	0
GCA_042158245.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158245.1.fna	5474900	50.1931	195	142210	652974	0
GCA_042158265.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158265.1.fna	5498236	50.2037	215	146725	391895	0
GCA_042158285.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158285.1.fna	5538469	50.346	203	213349	613214	0
GCA_042158305.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158305.1.fna	5441476	50.1741	194	146688	613654	0
GCA_042158325.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158325.1.fna	5476312	50.194	203	146688	652974	0
GCA_042158345.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158345.1.fna	5449873	50.1764	200	146688	613654	0
GCA_042158365.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158365.1.fna	5346885	50.2655	175	148115	663266	0
GCA_042158375.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158375.1.fna	5441863	50.1731	190	146688	613654	0
GCA_042158405.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158405.1.fna	5443145	50.1704	211	142210	613653	0
GCA_042158425.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158425.1.fna	5469688	50.1938	191	146688	652974	0
GCA_042158445.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158445.1.fna	5444614	50.3026	194	140722	612754	0
GCA_042158465.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158465.1.fna	5391494	50.3146	146	146684	614556	0
GCA_042158485.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158485.1.fna	5386080	50.3131	148	246177	674039	0
GCA_042158505.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158505.1.fna	5380821	50.3142	145	244465	674039	0
GCA_042158525.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158525.1.fna	5411167	50.2978	187	134643	612754	0
GCA_042158545.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158545.1.fna	5436930	50.2996	194	140722	612754	0
GCA_042158575.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158575.1.fna	5578840	50.2775	187	126778	358771	0
GCA_042158595.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158595.1.fna	5374228	50.3155	157	145295	611669	0
GCA_042158605.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158605.1.fna	5467970	50.1858	196	146688	613658	0
GCA_042158615.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158615.1.fna	5583802	50.2755	191	128256	358780	0
GCA_042158655.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158655.1.fna	5439873	50.3084	197	140722	612754	0
GCA_042158675.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158675.1.fna	5404243	50.3297	187	140724	612754	0
GCA_042158695.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158695.1.fna	5381675	50.3125	144	177935	612007	0
GCA_042158715.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158715.1.fna	5494679	50.1922	198	142210	613654	0
GCA_042158735.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158735.1.fna	5375684	50.316	161	187928	612007	0
GCA_042158755.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158755.1.fna	5443136	50.1734	184	142210	613654	0
GCA_042158775.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158775.1.fna	5483954	50.1875	184	173354	613654	0
GCA_042158795.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158795.1.fna	5356241	50.2688	177	149402	663266	0
GCA_042158815.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158815.1.fna	5500803	50.1297	200	142858	613654	0
GCA_042158835.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158835.1.fna	5438152	50.3046	191	142210	612754	0
GCA_042158855.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158855.1.fna	5356465	50.2718	170	149402	663271	0
GCA_042158865.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158865.1.fna	5493514	50.1998	228	142210	391895	0
GCA_042158975.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158975.1.fna	5559457	50.3329	184	124147	616727	0
GCA_042158995.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042158995.1.fna	5425796	50.3028	195	140722	612754	0
GCA_042159015.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159015.1.fna	5427266	50.3021	217	140724	612754	0
GCA_042159035.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159035.1.fna	5443458	50.3102	183	124225	612754	0
GCA_042159055.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159055.1.fna	5443981	50.3084	181	142210	612765	0
GCA_042159075.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159075.1.fna	5429548	50.3042	184	142210	612758	0
GCA_042159095.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159095.1.fna	5436101	50.3098	192	140724	612754	0
GCA_042159115.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159115.1.fna	5442489	50.3056	188	140724	612754	0
GCA_042159135.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159135.1.fna	5438762	50.3032	195	140722	612754	0
GCA_042159145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159145.1.fna	5401789	50.2993	183	142210	612754	0
GCA_042159155.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159155.1.fna	5398807	50.3227	143	244465	674043	0
GCA_042159205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159205.1.fna	5424809	50.3023	191	140722	612754	0
GCA_042159225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159225.1.fna	5441581	50.306	198	140722	612754	0
GCA_042159245.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159245.1.fna	5428708	50.3001	189	140722	612754	0
GCA_042159255.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159255.1.fna	5429708	50.3023	181	136306	612754	0
GCA_042159265.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159265.1.fna	5468219	50.2917	188	136306	612754	0
GCA_042159305.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159305.1.fna	5437824	50.3007	183	140722	612754	0
GCA_042159315.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159315.1.fna	5444351	50.3078	187	140722	612754	0
GCA_042159345.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159345.1.fna	5444304	50.3072	190	134641	612754	0
GCA_042159365.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159365.1.fna	5436440	50.3068	183	140725	612754	0
GCA_042159385.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159385.1.fna	5398525	50.2936	181	142210	612754	0
GCA_042159405.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159405.1.fna	5387470	50.3194	144	246177	674039	0
GCA_042159425.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159425.1.fna	5534591	50.3368	211	184120	613214	0
GCA_042159435.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159435.1.fna	5441120	50.308	189	140722	612754	0
GCA_042159465.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159465.1.fna	5392050	50.3113	140	244465	674039	0
GCA_042159485.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159485.1.fna	5459734	50.1789	190	142858	613654	0
GCA_042159505.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159505.1.fna	5466773	50.1855	194	127029	613654	0
GCA_042159525.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159525.1.fna	5476645	50.1903	198	146688	613654	0
GCA_042159545.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159545.1.fna	5461344	50.1633	183	146688	613654	0
GCA_042159555.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159555.1.fna	5414005	50.2967	188	140722	612754	0
GCA_042159585.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159585.1.fna	5474718	50.1909	197	146688	613654	0
GCA_042159605.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159605.1.fna	5420137	50.3009	198	140722	612754	0
GCA_042159625.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159625.1.fna	5405021	50.2976	191	142210	612754	0
GCA_042159635.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159635.1.fna	5574973	50.2732	190	126778	358771	0
GCA_042159665.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159665.1.fna	5578172	50.2792	193	140738	358771	0
GCA_042159685.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159685.1.fna	5441065	50.3048	191	142210	612754	0
GCA_042159725.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159725.1.fna	5564370	50.3145	175	140488	610821	0
GCA_042159745.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159745.1.fna	5400576	50.317	151	188458	674039	0
GCA_042159975.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159975.1.fna	5387559	50.3093	145	188956	613472	0
GCA_042159995.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042159995.1.fna	5442531	50.1747	207	142858	613654	0
GCA_042160045.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042160045.1.fna	5396444	50.3183	143	188458	613503	0
GCA_042160075.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042160075.1.fna	5392264	50.3141	144	242734	674039	0
GCA_042160105.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042160105.1.fna	5574490	50.281	201	128256	358780	0
GCA_042160175.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042160175.1.fna	5440551	50.1707	201	142210	613654	0
GCA_042170385.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_042170385.1.fna	5428355	50.3079	189	140722	612756	0
GCA_043154905.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043154905.1.fna	5381013	50.2835	174	136895	362056	0
GCA_043154925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043154925.1.fna	5409253	50.2994	176	183735	374687	0
GCA_043154955.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043154955.1.fna	5422666	50.2989	162	157301	374687	0
GCA_043154975.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043154975.1.fna	5515217	50.3005	163	183735	352925	0
GCA_043154995.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043154995.1.fna	5513944	50.3003	169	157301	352916	0
GCA_043155015.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043155015.1.fna	5497302	50.2955	169	158573	352909	0
GCA_043155045.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043155045.1.fna	5504379	50.2956	167	183735	374687	0
GCA_043179175.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043179175.2.fna	5380588	50.2464	193	181069	611484	0
GCA_043412355.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043412355.1.fna	5420519	50.1751	208	146688	401274	0
GCA_043412375.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043412375.1.fna	5403172	50.2092	193	146688	612727	0
GCA_043412395.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_043412395.1.fna	5423099	50.1775	198	146688	612727	0
GCA_048027775.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_048027775.1.fna	5365636	50.2799	195	173877	374687	0
GCA_048027855.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_048027855.1.fna	5602220	50.2624	240	142355	313861	0
GCA_048027935.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_048027935.1.fna	5284150	50.2529	189	236161	501198	0
GCA_048027955.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_048027955.1.fna	5311164	50.2882	183	142638	374735	0
GCA_048028855.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_048028855.1.fna	5337653	50.2979	189	145411	374687	0
GCA_048029335.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_048029335.1.fna	5307048	50.2692	195	148117	374729	0
GCA_050494925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_050494925.1.fna	5441166	50.1714	194	145598	400344	0
GCA_050496025.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_050496025.1.fna	5441435	50.1716	198	183878	545126	0
GCA_051323765.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_051323765.1.fna	5450964	50.1981	222	145655	611373	0
GCA_051369865.2	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_051369865.2.fna	5305760	50.2744	210	127526	374729	0
GCA_051664505.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_051664505.1.fna	5405956	50.316	174	146522	374765	0
GCA_056464145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464145.1.fna	5340367	50.2891	201	104169	356104	0
GCA_056464165.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464165.1.fna	5396860	50.2751	225	104349	370072	0
GCA_056464265.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464265.1.fna	5353557	50.2874	199	110935	361315	0
GCA_056464285.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464285.1.fna	5429327	50.2576	149	188422	611590	0
GCA_056464305.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464305.1.fna	5339270	50.2976	208	104472	299209	0
GCA_056464385.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464385.1.fna	5415059	50.286	160	148538	614066	0
GCA_056464405.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464405.1.fna	5503514	50.366	161	185816	611863	0
GCA_056464445.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464445.1.fna	5423230	50.2695	156	188422	611863	0
GCA_056464505.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056464505.1.fna	5341312	50.3046	216	104715	244397	0
GCA_056465145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465145.1.fna	5431709	50.2461	151	188422	674227	0
GCA_056465165.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465165.1.fna	5388950	50.3285	183	125551	441298	0
